403	Air Slash	Charizard, Butterfree, Farfetch’d-0, Mew, Hoothoot, Noctowl, Natu, Xatu, Mantine, Shiftry, Wingull, Pelipper, Ninjask, Vibrava, Flygon, Vespiquen, Mantyke, Togekiss, Gallade, Pidove, Tranquill, Unfezant, Woobat, Swoobat, Sigilyph, Bisharp, Rufflet, Braviary, Vullaby, Mandibuzz, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Aegislash-0, Aegislash-1, Noibat, Noivern, Decidueye, Vikavolt, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Lunala, Inteleon, Rookidee, Corvisquire, Corviknight, Flapple, Cramorant-0, Cramorant-1, Cramorant-2, Frosmoth, Zacian-0, Zacian-1
404	X-Scissor	Krabby, Kingler, Mew, Sneasel, Shiftry, Nincada, Ninjask, Shedinja, Corphish, Crawdaunt, Vespiquen, Skorupi, Drapion, Croagunk, Toxicroak, Weavile, Leafeon, Gallade, Drilbur, Excadrill, Dwebble, Crustle, Karrablast, Escavalier, Joltik, Galvantula, Axew, Fraxure, Haxorus, Pawniard, Bisharp, Durant, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Pangoro, Binacle, Barbaracle, Hawlucha, Trevenant, Noibat, Noivern, Grubbin, Charjabug, Vikavolt, Dewpider, Araquanid, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Mimikyu-0, Mimikyu-1, Jangmo-o, Hakamo-o, Kommo-o, Necrozma-0, Necrozma-1, Necrozma-2, Centiskorch, Obstagoon
405	Bug Buzz	Butterfree, Mew, Nincada, Ninjask, Shedinja, Vibrava, Flygon, Combee, Vespiquen, Skorupi, Drapion, Karrablast, Escavalier, Joltik, Galvantula, Shelmet, Accelgor, Vikavolt, Cutiefly, Ribombee, Dewpider, Araquanid, Wimpod, Golisopod, Dottler, Orbeetle, Sizzlipede, Centiskorch, Snom, Frosmoth
406	Dragon Pulse	Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Arcanine, Onix, Rhyhorn, Rhydon, Gyarados, Lapras, Mew, Steelix, Tyranitar, Vibrava, Flygon, Feebas, Milotic, Lucario, Rhyperior, Scraggy, Scrafty, Axew, Fraxure, Haxorus, Deino, Zweilous, Hydreigon, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Heliolisk, Goomy, Sliggoo, Goodra, Noibat, Noivern, Salandit, Salazzle, Turtonator, Drampa, Jangmo-o, Hakamo-o, Kommo-o, Necrozma-0, Necrozma-1, Necrozma-2, Flapple, Appletun, Runerigus, Dracozolt, Dracovish, Duraludon, Drakloak, Dragapult, Eternatus-0, Eternatus-1
407	Dragon Rush	Charmander, Rhyhorn, Vibrava, Flygon, Deino, Zweilous, Hydreigon, Helioptile, Noibat, Drampa, Flapple, Silicobra, Dracozolt, Dracovish, Drakloak, Dragapult
408	Power Gem	Persian-0, Persian-1, Mew, Corsola-0, Corsola-1, Sableye, Lunatone, Vespiquen, Boldore, Gigalith, Klink, Klang, Klinklang, Necrozma-0, Necrozma-1, Necrozma-2, Cursola
409	Drain Punch	Clefairy, Clefable, Gloom, Vileplume, Gengar, Hitmonchan, Mr. Mime-0, Mr. Mime-1, Mewtwo, Mew, Togetic, Bellossom, Lombre, Ludicolo, Sableye, Jirachi, Mime Jr., Riolu, Lucario, Croagunk, Toxicroak, Togekiss, Gallade, Timburr, Gurdurr, Conkeldurr, Seismitoad, Maractus, Scraggy, Scrafty, Trubbish, Garbodor, Reuniclus, Accelgor, Golett, Golurk, Heatmor, Pancham, Pangoro, Aromatisse, Slurpuff, Hawlucha, Trevenant, Incineroar, Shiinotic, Bewear, Passimian, Mimikyu-0, Mimikyu-1, Hakamo-o, Kommo-o, Marshadow, Zeraora, Grookey, Thwackey, Rillaboom, Toxtricity-0, Toxtricity-1, Grapploct, Impidimp, Morgrem, Grimmsnarl, Mr. Rime, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Indeedee-0, Indeedee-1
410	Vacuum Wave	Hitmonchan, Tyrogue, Riolu, Croagunk
411	Focus Blast	Charizard, Blastoise, Raichu-0, Raichu-1, Clefable, Machop, Machoke, Machamp, Gengar, Hitmonlee, Hitmonchan, Rhydon, Mr. Mime-0, Mr. Mime-1, Snorlax, Mewtwo, Mew, Quagsire, Hitmontop, Tyranitar, Ludicolo, Shiftry, Gardevoir, Mawile, Riolu, Lucario, Croagunk, Toxicroak, Abomasnow, Weavile, Rhyperior, Gallade, Dusknoir, Excadrill, Timburr, Gurdurr, Conkeldurr, Seismitoad, Throh, Sawk, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Scraggy, Scrafty, Garbodor, Cinccino, Reuniclus, Escavalier, Haxorus, Beartic, Accelgor, Golett, Golurk, Bisharp, Heatmor, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Pangoro, Barbaracle, Heliolisk, Hawlucha, Goodra, Trevenant, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Noivern, Incineroar, Mudsdale, Stufful, Bewear, Oranguru, Passimian, Golisopod, Turtonator, Drampa, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Lunala, Marshadow, Zeraora, Rillaboom, Cinderace, Clobbopus, Grapploct, Grimmsnarl, Mr. Rime, Falinks, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
412	Energy Ball	Bulbasaur, Ivysaur, Venusaur, Butterfree, Vulpix-0, Ninetales-0, Oddish, Gloom, Vileplume, Gastly, Haunter, Gengar, Mr. Mime-0, Mr. Mime-1, Mewtwo, Mew, Bellossom, Octillery, Celebi, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Gardevoir, Roselia, Jirachi, Budew, Roserade, Cherubi, Cherrim-0, Cherrim-1, Snover, Abomasnow, Leafeon, Gallade, Munna, Musharna, Woobat, Swoobat, Cottonee, Whimsicott, Maractus, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Karrablast, Escavalier, Frillish, Jellicent, Joltik, Galvantula, Ferroseed, Ferrothorn, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Shelmet, Accelgor, Durant, Virizion, Espurr, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Rowlet, Dartrix, Decidueye, Primarina, Vikavolt, Cutiefly, Ribombee, Morelull, Shiinotic, Bounsweet, Steenee, Tsareena, Oranguru, Passimian, Drampa, Dhelmise, Grookey, Thwackey, Rillaboom, Dottler, Orbeetle, Gossifleur, Eldegoss, Flapple, Appletun, Mr. Rime, Runerigus, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Indeedee-0, Indeedee-1
413	Brave Bird	Farfetch’d-0, Farfetch’d-1, Mew, Delibird, Pelipper, Unfezant, Rufflet, Braviary, Vullaby, Mandibuzz, Hawlucha, Rowlet, Dartrix, Decidueye, Rookidee, Corvisquire, Corviknight, Cramorant-0, Cramorant-1, Cramorant-2, Sirfetch’d
414	Earth Power	Venusaur, Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Onix, Rhyhorn, Rhydon, Mew, Sudowoodo, Wooper, Quagsire, Steelix, Shuckle, Swinub, Piloswine, Corsola-0, Corsola-1, Larvitar, Pupitar, Tyranitar, Celebi, Torkoal, Trapinch, Vibrava, Flygon, Lunatone, Solrock, Barboach, Whiscash, Baltoy, Claydol, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Bonsly, Hippopotas, Hippowdon, Abomasnow, Rhyperior, Mamoswine, Roggenrola, Boldore, Gigalith, Drilbur, Excadrill, Tympole, Palpitoad, Seismitoad, Yamask-1, Stunfisk-0, Stunfisk-1, Golett, Golurk, Deino, Zweilous, Hydreigon, Terrakion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Diggersby, Barbaracle, Mudbray, Mudsdale, Necrozma-0, Necrozma-1, Necrozma-2, Rillaboom, Drednaw, Coalossal, Silicobra, Sandaconda, Cursola, Runerigus, Stonjourner, Cufant, Copperajah, Dracozolt, Dracovish
415	Switcheroo	Persian-0, Persian-1, Linoone-0, Linoone-1, Electrike, Corphish, Snorunt, Cottonee, Inkay, Malamar, Binacle, Cutiefly, Ribombee, Dhelmise, Obstagoon
416	Giga Impact	Venusaur, Charizard, Blastoise, Butterfree, Raichu-0, Raichu-1, Clefable, Ninetales-0, Ninetales-1, Vileplume, Dugtrio-0, Dugtrio-1, Persian-0, Persian-1, Arcanine, Machamp, Rapidash-0, Rapidash-1, Cloyster, Gengar, Kingler, Weezing-0, Weezing-1, Rhydon, Seaking, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Vaporeon, Jolteon, Flareon, Snorlax, Mewtwo, Mew, Noctowl, Lanturn, Togetic, Xatu, Bellossom, Quagsire, Espeon, Umbreon, Steelix, Piloswine, Octillery, Mantine, Tyranitar, Celebi, Linoone-0, Linoone-1, Ludicolo, Shiftry, Pelipper, Gardevoir, Ninjask, Shedinja, Mawile, Manectric, Wailord, Torkoal, Flygon, Lunatone, Solrock, Whiscash, Crawdaunt, Claydol, Milotic, Dusclops, Glalie, Jirachi, Roserade, Vespiquen, Cherrim-0, Cherrim-1, Gastrodon-0, Gastrodon-1, Drifblim, Skuntank, Bronzong, Lucario, Hippowdon, Drapion, Toxicroak, Abomasnow, Weavile, Rhyperior, Togekiss, Leafeon, Glaceon, Mamoswine, Gallade, Dusknoir, Froslass, Liepard, Musharna, Unfezant, Gigalith, Swoobat, Excadrill, Conkeldurr, Seismitoad, Throh, Sawk, Whimsicott, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Crustle, Scrafty, Sigilyph, Cofagrigus, Garbodor, Cinccino, Gothitelle, Reuniclus, Vanilluxe, Escavalier, Jellicent, Galvantula, Ferrothorn, Klinklang, Beheeyem, Chandelure, Axew, Fraxure, Haxorus, Beartic, Accelgor, Golurk, Bisharp, Braviary, Mandibuzz, Heatmor, Durant, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Diggersby, Pangoro, Meowstic-0, Meowstic-1, Aegislash-0, Aegislash-1, Aromatisse, Slurpuff, Malamar, Barbaracle, Heliolisk, Sylveon, Hawlucha, Goodra, Trevenant, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Avalugg, Noivern, Decidueye, Incineroar, Primarina, Vikavolt, Ribombee, Mudsdale, Shiinotic, Bewear, Tsareena, Oranguru, Passimian, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Dhelmise, Kommo-o, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Melmetal, Rillaboom, Cinderace, Inteleon, Greedent, Corviknight, Orbeetle, Thievul, Eldegoss, Dubwool, Drednaw, Boltund, Coalossal, Flapple, Appletun, Sandaconda, Cramorant-0, Cramorant-1, Cramorant-2, Barraskewda, Toxtricity-0, Toxtricity-1, Centiskorch, Grapploct, Polteageist-0, Polteageist-1, Hatterene, Grimmsnarl, Obstagoon, Perrserker, Cursola, Mr. Rime, Runerigus, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Falinks, Frosmoth, Stonjourner, Copperajah, Dracozolt, Arctozolt, Dracovish, Arctovish, Duraludon, Dragapult, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
417	Nasty Plot	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Ninetales-0, Ninetales-1, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Gengar, Mr. Mime-0, Mr. Mime-1, Mewtwo, Mew, Hoothoot, Noctowl, Pichu, Togepi, Togetic, Celebi, Seedot, Nuzleaf, Shiftry, Sableye, Lunatone, Crawdaunt, Claydol, Stunky, Skuntank, Mime Jr., Riolu, Lucario, Croagunk, Toxicroak, Weavile, Togekiss, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Woobat, Swoobat, Yamask-0, Yamask-1, Cofagrigus, Gothita, Gothorita, Gothitelle, Elgyem, Beheeyem, Vullaby, Mandibuzz, Deino, Zweilous, Hydreigon, Espurr, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Inkay, Malamar, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Rowlet, Dartrix, Decidueye, Litten, Torracat, Incineroar, Salandit, Salazzle, Oranguru, Rookidee, Corvisquire, Corviknight, Nickit, Thievul, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Impidimp, Morgrem, Grimmsnarl, Perrserker, Mr. Rime, Runerigus, Morpeko-0, Morpeko-1
418	Bullet Punch	Machop, Hitmonchan, Tyrogue, Riolu, Croagunk, Pangoro
419	Avalanche	Blastoise, Ninetales-1, Shellder, Cloyster, Rhydon, Mr. Mime-1, Gyarados, Lapras, Mewtwo, Mew, Sneasel, Swinub, Piloswine, Delibird, Tyranitar, Wailmer, Wailord, Crawdaunt, Milotic, Snorunt, Glalie, Snover, Abomasnow, Weavile, Rhyperior, Glaceon, Mamoswine, Froslass, Darumaka-1, Darmanitan-2, Darmanitan-3, Vanillite, Vanillish, Vanilluxe, Cubchoo, Beartic, Bergmite, Avalugg, Mr. Rime, Frosmoth, Eiscue-0, Eiscue-1, Arctozolt, Arctovish
420	Ice Shard	Vulpix-1, Ninetales-1, Shellder, Cloyster, Mr. Mime-1, Lapras, Sneasel, Swinub, Piloswine, Delibird, Snorunt, Glalie, Snover, Abomasnow, Weavile, Glaceon, Mamoswine, Froslass, Vanillite, Sobble, Mr. Rime
421	Shadow Claw	Charmander, Charmeleon, Charizard, Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Haunter, Gengar, Rhydon, Mew, Sneasel, Tyranitar, Linoone-0, Linoone-1, Shedinja, Sableye, Stunky, Skuntank, Riolu, Lucario, Weavile, Rhyperior, Purrloin, Liepard, Drilbur, Excadrill, Dwebble, Crustle, Cofagrigus, Ferrothorn, Fraxure, Haxorus, Cubchoo, Beartic, Pawniard, Bisharp, Rufflet, Braviary, Heatmor, Durant, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Pancham, Pangoro, Honedge, Doublade, Aegislash-0, Aegislash-1, Binacle, Barbaracle, Phantump, Trevenant, Noibat, Noivern, Rowlet, Dartrix, Decidueye, Litten, Torracat, Incineroar, Salandit, Salazzle, Bewear, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Mimikyu-0, Mimikyu-1, Drampa, Dhelmise, Jangmo-o, Hakamo-o, Kommo-o, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Thievul, Hatterene, Morgrem, Grimmsnarl, Obstagoon, Perrserker, Runerigus
422	Thunder Fang	Arcanine, Rhyhorn, Rhydon, Jolteon, Mew, Steelix, Tyranitar, Mawile, Electrike, Manectric, Hippowdon, Drapion, Rhyperior, Durant, Deino, Zweilous, Hydreigon, Zekrom, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Greedent, Thievul, Yamper, Boltund, Centiskorch, Morpeko-0, Morpeko-1, Dracozolt, Arctozolt, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
423	Ice Fang	Rhyhorn, Rhydon, Gyarados, Mew, Steelix, Piloswine, Tyranitar, Mawile, Electrike, Manectric, Snorunt, Glalie, Hippowdon, Drapion, Rhyperior, Glaceon, Mamoswine, Froslass, Basculin-0, Basculin-1, Darumaka-1, Darmanitan-2, Darmanitan-3, Cubchoo, Beartic, Stunfisk-1, Deino, Zweilous, Hydreigon, Bergmite, Avalugg, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Greedent, Thievul, Chewtle, Drednaw, Arrokuda, Barraskewda, Morpeko-0, Morpeko-1, Arctozolt, Dracovish, Arctovish, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
424	Fire Fang	Charmander, Charmeleon, Charizard, Growlithe, Arcanine, Rhyhorn, Rhydon, Flareon, Mew, Steelix, Tyranitar, Mawile, Electrike, Manectric, Hippowdon, Drapion, Rhyperior, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Deino, Zweilous, Hydreigon, Reshiram, Litten, Torracat, Incineroar, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Scorbunny, Raboot, Cinderace, Greedent, Thievul, Yamper, Boltund, Sandaconda, Centiskorch, Morpeko-0, Morpeko-1, Dracozolt, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
425	Shadow Sneak	Ralts, Shedinja, Sableye, Duskull, Dusclops, Dusknoir, Honedge, Doublade, Aegislash-0, Aegislash-1, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Rowlet, Dartrix, Decidueye, Mimikyu-0, Mimikyu-1, Marshadow
426	Mud Bomb	
427	Psycho Cut	Rapidash-1, Mewtwo, Mew, Sneasel, Celebi, Weavile, Gallade, Liepard, Woobat, Swoobat, Sigilyph, Haxorus, Pawniard, Bisharp, Honedge, Doublade, Aegislash-0, Aegislash-1, Inkay, Malamar, Decidueye, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Orbeetle, Hatterene, Zacian-0, Zacian-1
428	Zen Headbutt	Squirtle, Wartortle, Blastoise, Clefairy, Clefable, Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Ponyta-1, Rapidash-1, Mr. Mime-0, Mr. Mime-1, Lapras, Snorlax, Mewtwo, Mew, Hoothoot, Noctowl, Cleffa, Togepi, Togetic, Natu, Xatu, Espeon, Celebi, Lotad, Lombre, Ludicolo, Ralts, Kirlia, Gardevoir, Sableye, Wailmer, Wailord, Lunatone, Solrock, Whiscash, Baltoy, Claydol, Jirachi, Bronzong, Munchlax, Riolu, Lucario, Togekiss, Gallade, Munna, Musharna, Woobat, Swoobat, Throh, Sawk, Basculin-0, Basculin-1, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Scraggy, Scrafty, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Elgyem, Beheeyem, Golurk, Rufflet, Braviary, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Pancham, Pangoro, Espurr, Meowstic-0, Meowstic-1, Hawlucha, Stufful, Bewear, Bounsweet, Steenee, Tsareena, Oranguru, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Togedemaru, Solgaleo, Marshadow, Cinderace, Dottler, Orbeetle, Dubwool, Sandaconda, Mr. Rime, Runerigus, Falinks, Eiscue-0, Eiscue-1, Indeedee-0, Indeedee-1, Cufant, Copperajah, Dracovish, Arctovish
429	Mirror Shot	
430	Flash Cannon	Blastoise, Diglett-1, Dugtrio-1, Onix, Mew, Steelix, Octillery, Mawile, Jirachi, Bronzor, Bronzong, Lucario, Rhyperior, Roggenrola, Boldore, Gigalith, Sigilyph, Solosis, Duosion, Reuniclus, Vanillite, Vanillish, Vanilluxe, Ferroseed, Ferrothorn, Klink, Klang, Klinklang, Beheeyem, Stunfisk-1, Golurk, Durant, Hydreigon, Cobalion, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Honedge, Doublade, Aegislash-0, Aegislash-1, Spritzee, Aromatisse, Bergmite, Avalugg, Vikavolt, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Dhelmise, Kommo-o, Solgaleo, Necrozma-0, Necrozma-1, Necrozma-2, Meltan, Melmetal, Corviknight, Copperajah, Duraludon, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
431	Rock Climb	
432	Defog	Farfetch’d-1, Weezing-1, Hoothoot, Seedot, Drifloon, Pidove, Timburr, Rufflet, Braviary, Vullaby, Mandibuzz, Hawlucha, Noibat, Rowlet, Rookidee, Cramorant-0, Cramorant-1, Cramorant-2, Sirfetch’d, Frosmoth
433	Trick Room	Rapidash-1, Gastly, Haunter, Gengar, Mr. Mime-0, Mr. Mime-1, Mewtwo, Mew, Natu, Xatu, Espeon, Celebi, Ralts, Kirlia, Gardevoir, Lunatone, Solrock, Baltoy, Claydol, Duskull, Dusclops, Jirachi, Bronzor, Bronzong, Mime Jr., Gallade, Dusknoir, Munna, Musharna, Woobat, Swoobat, Whimsicott, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Frillish, Jellicent, Klinklang, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Espurr, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Inkay, Malamar, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Oranguru, Mimikyu-0, Mimikyu-1, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Dottler, Orbeetle, Hatterene, Mr. Rime, Runerigus, Indeedee-0
434	Draco Meteor	
435	Discharge	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Jolteon, Chinchou, Lanturn, Electrike, Manectric, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Joltik, Galvantula, Klink, Klang, Klinklang, Stunfisk-0, Heliolisk, Grubbin, Charjabug, Vikavolt, Togedemaru, Zeraora, Melmetal, Yamper, Toxtricity-0, Toxtricity-1, Pincurchin, Dracozolt, Arctozolt
436	Lava Plume	Flareon, Torkoal
437	Leaf Storm	Bulbasaur, Ivysaur, Venusaur, Mew, Bellossom, Celebi, Ludicolo, Shiftry, Roselia, Budew, Roserade, Abomasnow, Leafeon, Maractus, Virizion, Trevenant, Decidueye, Steenee, Tsareena, Rillaboom, Gossifleur, Eldegoss
438	Power Whip	Bulbasaur, Ivysaur, Venusaur, Gyarados, Mew, Roselia, Roserade, Palpitoad, Seismitoad, Ferrothorn, Goodra, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Tsareena, Dhelmise, Sizzlipede, Centiskorch, Hatterene, Grimmsnarl, Cufant, Copperajah
439	Rock Wrecker	Rhyperior, Dwebble, Crustle
440	Cross Poison	Machamp, Mew, Vespiquen, Skorupi, Drapion, Toxicroak, Garbodor, Joltik, Galvantula, Toxapex, Salazzle, Obstagoon, Eternatus-0, Eternatus-1
441	Gunk Shot	Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Snorlax, Mew, Remoraid, Octillery, Delibird, Mantine, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Pelipper, Munchlax, Croagunk, Toxicroak, Purrloin, Liepard, Trubbish, Garbodor, Minccino, Cinccino, Diggersby, Pancham, Pangoro, Mareanie, Toxapex, Salandit, Salazzle, Passimian, Scorbunny, Raboot, Cinderace, Toxtricity-0, Toxtricity-1, Obstagoon, Perrserker
442	Iron Head	Diglett-1, Dugtrio-1, Meowth-2, Arcanine, Onix, Gyarados, Lapras, Snorlax, Mew, Steelix, Mantine, Larvitar, Pupitar, Tyranitar, Mawile, Wailord, Lunatone, Solrock, Milotic, Glalie, Jirachi, Bronzong, Hippowdon, Rhyperior, Mamoswine, Gigalith, Excadrill, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Scraggy, Scrafty, Escavalier, Ferroseed, Ferrothorn, Pawniard, Bisharp, Braviary, Durant, Cobalion, Terrakion, Kyurem-0, Kyurem-1, Kyurem-2, Bunnelby, Diggersby, Pancham, Pangoro, Honedge, Doublade, Aegislash-0, Aegislash-1, Hawlucha, Avalugg, Incineroar, Mudbray, Mudsdale, Stufful, Bewear, Passimian, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Togedemaru, Dhelmise, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Melmetal, Cinderace, Corviknight, Rolycoly, Carkol, Coalossal, Sandaconda, Perrserker, Falinks, Eiscue-0, Eiscue-1, Cufant, Copperajah, Dracovish, Arctovish, Duraludon, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1
443	Magnet Bomb	
